Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_OTHER,Home_OWN,Home_RENT,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default
22,0.01350900600400267,5.0,0.07246376811594203,10.99,0,0.04819277108433735,2,0,0,1,1,0,0,0,0,0
29,0.011841227484989992,2.0,0.19420289855072462,7.9,0,0.12048192771084339,10,0,0,1,0,0,0,0,0,0
26,0.0023348899266177454,2.0,0.043478260869565216,13.3,1,0.13253012048192772,2,0,0,1,1,0,0,0,0,0
25,0.014342895263509008,9.0,0.2753623188405797,8.0,0,0.13253012048192772,4,0,1,0,0,1,0,0,0,0
25,0.008922615076717811,4.0,0.15942028985507245,11.28,1,0.12048192771084339,3,0,0,1,1,0,0,0,0,0
24,0.01734489659773182,5.0,0.27391304347826084,14.96,0,0.10843373493975904,4,0,0,0,1,0,0,0,0,1
25,0.00817211474316211,6.0,0.07246376811594203,13.99,0,0.07228915662650602,2,0,0,1,0,0,1,0,0,1
21,0.005170113408939293,5.0,0.2753623188405797,10.99,0,0.3493975903614458,4,0,1,0,0,0,0,0,1,0
25,0.03268845897264843,3.0,0.9999999999999999,17.14,0,0.20481927710843376,3,0,0,0,0,0,0,0,1,1
26,0.00828685790527018,11.0,0.21739130434782605,5.42,0,0.18072289156626506,4,0,0,1,0,0,0,0,0,0
24,0.015176784523015345,7.0,0.42028985507246375,12.69,0,0.1927710843373494,2,0,0,0,0,0,0,0,0,0
46,0.00935123415610407,2.0,0.14492753623188404,14.22,0,0.10843373493975904,17,0,0,1,0,0,0,1,0,1
23,0.012675116744496333,3.0,0.7101449275362319,10.99,0,0.3734939759036145,4,0,0,0,1,0,0,0,0,1
31,0.0007358238825883922,4.0,0.05797101449275363,7.14,1,0.3614457831325301,8,0,1,0,0,0,0,1,0,0
23,0.004336224149432955,0.0,0.13043478260869565,11.86,0,0.20481927710843376,4,0,0,1,0,0,0,0,0,0
26,0.014342895263509008,2.0,0.7101449275362319,11.09,0,0.33734939759036153,4,0,0,0,1,0,0,0,0,0
25,0.006004002668445631,0.0,0.2753623188405797,12.18,0,0.30120481927710846,3,0,0,1,1,0,0,0,0,0
26,0.009006004002668447,10.0,0.13043478260869565,10.62,0,0.10843373493975904,2,0,0,0,0,0,0,0,1,0
35,0.007338225483655771,3.0,0.3188405797101449,11.11,0,0.2891566265060241,9,0,0,1,0,0,1,0,0,0
21,0.0063375583722481655,5.0,0.36231884057971014,15.31,1,0.3734939759036145,3,0,0,1,1,0,0,0,0,0
21,0.005003335557038025,5.0,0.02028985507246377,12.69,1,0.04819277108433735,4,0,0,1,0,1,0,0,0,0
39,0.00933955970647098,3.0,0.09565217391304348,10.37,0,0.07228915662650602,14,0,0,1,0,1,0,0,0,0
33,0.006754503002001334,6.0,0.5652173913043479,10.99,0,0.5421686746987953,6,0,1,0,1,0,0,0,0,0
44,0.010173448965977317,2.0,0.13043478260869565,8.0,0,0.0963855421686747,15,0,0,1,0,0,0,0,1,0
22,0.007671781187458306,6.0,0.2753623188405797,10.99,0,0.24096385542168677,3,0,0,0,0,0,0,0,1,1
32,0.006754503002001334,3.0,0.42028985507246375,7.51,0,0.4096385542168675,5,0,1,0,0,1,0,0,0,0
22,0.00933955970647098,6.0,0.3188405797101449,7.88,0,0.22891566265060243,2,0,1,0,0,0,0,0,1,0
22,0.005336891260840561,4.0,0.2753623188405797,13.48,0,0.33734939759036153,4,0,0,1,1,0,0,0,0,1
34,0.007338225483655771,5.0,0.08985507246376812,10.37,0,0.08433734939759038,5,0,0,0,0,0,0,0,1,0
28,0.007338225483655771,1.0,0.05797101449275363,8.49,0,0.06024096385542169,5,0,0,1,1,0,0,0,0,0
33,0.010507004669779853,1.0,0.17391304347826086,7.74,0,0.12048192771084339,5,0,0,1,0,0,0,0,1,0
25,0.006137424949966644,9.0,0.26666666666666666,9.63,0,0.2891566265060241,4,0,0,0,0,0,1,0,0,0
27,0.03102068045363576,11.0,0.6521739130434783,11.83,0,0.14457831325301204,8,0,1,0,0,0,1,0,0,0
35,0.00913942628418946,5.0,0.3333333333333333,15.7,1,0.24096385542168677,9,0,0,0,0,0,1,0,0,0
25,0.010673782521681122,1.0,0.2753623188405797,14.26,0,0.18072289156626506,2,0,0,1,1,0,0,0,0,1
27,0.01667778519012675,4.0,0.9999999999999999,17.99,0,0.4096385542168675,6,0,1,0,1,0,0,0,0,1
31,0.004336224149432955,4.0,0.2753623188405797,14.42,1,0.3975903614457832,9,0,0,1,0,0,0,0,0,0
26,0.009632088058705805,7.0,0.2753623188405797,14.83,1,0.16867469879518077,4,0,0,0,0,0,1,0,0,0
29,0.028519012675116747,8.0,0.05797101449275363,7.14,0,0.012048192771084338,6,0,0,0,0,0,0,0,1,0
43,0.013175450300200134,13.0,0.07246376811594203,9.91,0,0.04819277108433735,17,0,0,0,0,1,0,0,0,0
30,0.012675116744496333,4.0,0.2971014492753623,6.17,0,0.15662650602409642,5,0,0,0,0,0,0,0,0,0
25,0.01084056037358239,9.0,0.7101449275362319,6.99,0,0.43373493975903615,2,0,0,0,0,0,1,0,0,0
40,0.013097231487658439,1.0,0.15942028985507245,10.99,0,0.08433734939759038,14,0,0,0,0,0,1,0,0,0
41,0.017665110073382256,18.0,0.5652173913043479,13.35,0,0.21686746987951808,17,0,0,0,0,0,0,0,0,1
30,0.017678452301534357,0.0,0.3333333333333333,10.74,0,0.13253012048192772,8,0,0,0,0,0,0,1,0,0
28,0.009506337558372248,12.0,0.42028985507246375,13.99,0,0.30120481927710846,7,0,0,1,0,1,0,0,0,0
22,0.00767244829886591,6.0,0.281159420289855,15.21,0,0.24096385542168677,4,0,0,1,1,0,0,0,0,0
40,0.011007338225483655,1.0,0.3217391304347826,6.91,0,0.20481927710843376,17,0,0,0,0,0,0,0,1,0
26,0.007671781187458306,5.0,0.5072463768115942,13.11,1,0.43373493975903615,3,0,0,1,1,0,0,0,0,0
22,0.014643095396931288,0.0,0.472463768115942,15.62,1,0.1927710843373494,4,0,0,0,0,0,1,0,0,1
21,0.005661607738492328,5.0,0.3913043478260869,7.9,1,0.44578313253012053,2,0,0,1,0,0,0,1,0,0
23,0.0038358905937291524,6.0,0.2753623188405797,10.65,1,0.44578313253012053,3,0,0,1,0,0,1,0,0,0
39,0.007738492328218812,4.0,0.18840579710144925,11.86,0,0.16867469879518077,11,0,0,1,1,0,0,0,0,0
27,0.012341561040693796,5.0,0.18188405797101448,10.59,1,0.10843373493975904,5,0,0,0,0,0,0,1,0,0
21,0.0033355570380253505,4.0,0.08985507246376812,11.99,0,0.18072289156626506,3,0,0,1,1,0,0,0,0,0
23,0.005170113408939293,6.0,0.028985507246376812,8.88,0,0.04819277108433735,3,0,0,1,0,0,0,0,0,0
24,0.003502334889926618,2.0,0.2753623188405797,8.0,0,0.48192771084337355,2,0,0,0,0,0,0,0,0,0
26,0.004936624416277518,4.0,0.08115942028985507,15.65,0,0.12048192771084339,2,0,0,1,0,0,0,1,0,1
28,0.014509673115410272,11.0,0.18840579710144925,6.99,0,0.0963855421686747,6,0,1,0,0,0,0,0,1,0
23,0.010006671114076052,2.0,0.4492753623188405,10.74,0,0.30120481927710846,3,0,0,1,0,0,0,1,0,0
28,0.006087391594396264,9.0,0.42028985507246375,7.88,1,0.44578313253012053,5,0,0,1,0,0,0,0,0,0
27,0.018512341561040695,2.0,0.014492753623188404,5.99,0,0.012048192771084338,8,0,0,0,0,0,1,0,0,0
23,0.0200133422281521,3.0,0.18260869565217389,6.03,0,0.06024096385542169,2,0,0,1,0,0,0,0,0,0
28,0.010673782521681122,7.0,0.07246376811594203,5.42,0,0.04819277108433735,10,0,0,0,1,0,0,0,0,0
34,0.021847898599066044,18.0,0.21739130434782605,9.32,0,0.07228915662650602,5,0,0,0,0,0,0,0,1,0
22,0.006004002668445631,1.0,0.15942028985507245,12.69,0,0.18072289156626506,4,0,0,1,0,0,1,0,0,0
26,0.015426951300867246,10.0,0.21739130434782605,13.61,0,0.0963855421686747,3,0,0,1,0,0,0,0,0,1
23,0.014342895263509008,7.0,0.2753623188405797,12.69,0,0.13253012048192772,4,0,0,1,1,0,0,0,0,0
23,0.01267378252168112,7.0,0.15942028985507245,10.99,0,0.0963855421686747,3,0,0,0,0,0,0,0,0,0
23,0.01350900600400267,4.0,0.263768115942029,13.61,0,0.13253012048192772,3,0,1,0,1,0,0,0,0,0
25,0.008338892595063374,0.0,0.2753623188405797,15.23,1,0.22891566265060243,4,0,0,1,0,1,0,0,0,0
22,0.005336891260840561,4.0,0.3333333333333333,11.71,0,0.3975903614457832,2,0,0,0,0,0,1,0,0,0
29,0.0023348899266177454,5.0,0.14130434782608695,12.69,1,0.3614457831325301,9,0,0,1,0,1,0,0,0,0
25,0.003502334889926618,2.0,0.15942028985507245,10.99,0,0.2891566265060241,2,0,0,1,0,0,0,1,0,0
25,0.006837891927951968,2.0,0.3115942028985507,9.38,0,0.30120481927710846,2,0,0,1,0,0,0,0,0,0
38,0.012675116744496333,9.0,0.05797101449275363,10.99,0,0.03614457831325301,13,0,0,1,0,0,0,1,0,0
44,0.014509673115410272,14.0,0.2144927536231884,8.59,0,0.10843373493975904,14,0,0,0,0,0,1,0,0,0
44,0.010174116077384922,3.0,0.7101449275362319,11.86,0,0.45783132530120485,17,0,0,0,1,0,0,0,0,0
30,0.011007338225483655,9.0,0.18840579710144925,8.9,0,0.12048192771084339,9,0,0,0,0,0,1,0,0,0
21,0.009506337558372248,6.0,0.15942028985507245,10.99,0,0.12048192771084339,3,0,0,0,0,0,0,1,0,0
28,0.005923949299533022,0.0,0.17391304347826086,11.89,0,0.1927710843373494,6,0,0,1,0,0,0,0,1,0
25,0.015510340226817881,9.0,0.7101449275362319,14.59,0,0.31325301204819284,2,0,0,0,0,1,0,0,0,0
24,0.010173448965977317,7.0,0.029710144927536233,5.42,0,0.024096385542168676,3,0,0,0,0,0,0,0,1,0
25,0.017678452301534357,5.0,0.2985507246376811,6.92,0,0.12048192771084339,3,0,0,0,1,0,0,0,0,0
29,0.032855236824549695,0.0,0.5072463768115942,11.83,0,0.10843373493975904,10,0,0,0,0,0,0,0,1,0
25,0.009506337558372248,2.0,0.3333333333333333,7.29,0,0.24096385542168677,3,0,0,1,0,0,0,0,0,0
39,0.007338225483655771,3.0,0.22898550724637678,12.53,0,0.20481927710843376,17,0,0,1,0,0,1,0,0,1
28,0.004336224149432955,4.0,0.20289855072463767,11.78,0,0.30120481927710846,7,0,0,0,0,0,0,0,0,0
33,0.005537024683122081,3.0,0.07246376811594203,6.92,0,0.0963855421686747,5,0,0,0,1,0,0,0,0,0
25,0.005336891260840561,4.0,0.3333333333333333,5.79,1,0.3975903614457832,3,0,0,1,1,0,0,0,0,0
26,0.02401534356237492,10.0,0.20289855072463767,8.0,0,0.06024096385542169,3,0,0,0,0,0,0,0,0,0
23,0.0026684456304202804,6.0,0.10144927536231883,12.23,0,0.24096385542168677,2,0,0,1,0,0,0,1,0,1
28,0.005503669112741828,7.0,0.08985507246376812,14.11,0,0.12048192771084339,7,0,0,1,1,0,0,0,0,0
32,0.007671781187458306,3.0,0.05797101449275363,13.49,0,0.06024096385542169,7,0,0,1,0,0,0,1,0,0
34,0.0063375583722481655,5.0,0.14492753623188404,7.66,0,0.15662650602409642,7,0,0,1,0,0,0,0,0,0
34,0.006737825216811207,0.0,0.11594202898550725,16.02,1,0.12048192771084339,9,0,0,1,1,0,0,0,0,0
29,0.0063375583722481655,2.0,0.2753623188405797,15.21,1,0.2891566265060241,7,0,0,1,0,1,0,0,0,1
24,0.010173448965977317,2.0,0.3159420289855072,11.89,0,0.21686746987951808,3,0,0,1,0,1,0,0,0,0
22,0.021014009339559707,3.0,0.40579710144927533,10.99,0,0.13253012048192772,2,0,0,0,0,0,0,0,0,0
25,0.004502334889926618,9.0,0.11594202898550725,6.92,0,0.18072289156626506,3,0,0,1,0,0,0,0,1,0
54,0.0026684456304202804,2.0,0.13043478260869565,10.99,0,0.30120481927710846,19,0,0,1,0,0,0,0,0,1
41,0.02768512341561041,11.0,0.5652173913043479,11.11,0,0.14457831325301204,11,0,0,0,0,0,1,0,0,0
30,0.0164342895263509,6.0,0.028985507246376812,7.9,0,0.012048192771084338,5,0,0,0,0,1,0,0,0,0
38,0.006837891927951968,6.0,0.15942028985507245,11.71,0,0.15662650602409642,12,0,0,1,1,0,0,0,0,0
27,0.008005336891260841,11.0,0.15942028985507245,7.49,0,0.14457831325301204,8,0,0,0,0,1,0,0,0,0
23,0.007671781187458306,0.0,0.12753623188405797,8.49,0,0.12048192771084339,3,0,0,1,1,0,0,0,0,0
25,0.01134089392928619,9.0,0.42028985507246375,7.88,0,0.2530120481927711,3,0,0,0,0,0,0,0,0,0
22,0.010590393595730486,1.0,0.20289855072463767,9.76,0,0.13253012048192772,2,0,0,1,0,0,0,0,1,0
25,0.007588392261507672,2.0,0.05507246376811595,7.51,0,0.06024096385542169,2,0,0,0,0,0,0,0,0,0
35,0.009205470313542363,0.0,0.13043478260869565,8.0,0,0.0963855421686747,5,0,0,0,1,0,0,0,0,0
22,0.007338225483655771,6.0,0.2188405797101449,10.0,0,0.20481927710843376,2,0,0,1,1,0,0,0,0,0
38,0.01734489659773182,3.0,0.13043478260869565,15.21,1,0.06024096385542169,17,0,0,1,0,0,0,1,0,1
29,0.004252835223482322,3.0,0.17536231884057968,7.9,0,0.26506024096385544,10,0,0,1,0,0,0,0,1,0
29,0.011007338225483655,13.0,0.4492753623188405,14.42,0,0.2771084337349398,6,0,0,1,0,0,0,1,0,1
31,0.012675116744496333,7.0,0.7101449275362319,9.99,0,0.3734939759036145,10,0,0,0,0,0,0,1,0,0
37,0.0075050033355570376,0.0,0.10144927536231883,9.25,0,0.0963855421686747,13,0,0,1,0,0,1,0,0,0
28,0.025850567044696467,5.0,0.15942028985507245,15.95,1,0.04819277108433735,10,0,0,1,0,0,0,1,0,0
24,0.005336891260840561,0.0,0.07246376811594203,13.92,0,0.0963855421686747,3,0,0,1,1,0,0,0,0,1
43,0.007311541027351568,27.0,0.42028985507246375,12.42,1,0.3734939759036145,12,0,0,1,0,0,0,1,0,0
26,0.003669112741827885,0.0,0.23188405797101447,16.45,1,0.3975903614457832,3,0,1,0,0,0,0,0,0,0
26,0.004669779853235491,7.0,0.17028985507246375,10.74,0,0.24096385542168677,2,0,0,1,0,0,0,0,0,0
25,0.015493829219479654,3.0,0.5652173913043479,10.99,1,0.2530120481927711,3,0,0,1,0,0,0,1,0,0
33,0.0016804536357571715,4.0,0.1246376811594203,6.76,1,0.4096385542168675,7,0,0,1,0,0,1,0,0,0
33,0.010640426951300866,3.0,0.5072463768115942,10.08,0,0.32530120481927716,6,0,0,1,0,1,0,0,0,0
30,0.016260840560373583,2.0,0.5072463768115942,12.18,0,0.21686746987951808,7,0,0,1,0,1,0,0,0,0
35,0.041027351567711805,8.0,0.42028985507246375,9.88,0,0.07228915662650602,9,0,1,0,0,0,0,0,1,0
29,0.0028352234823215477,7.0,0.15942028985507245,12.42,0,0.3493975903614458,6,0,0,1,1,0,0,0,0,0
23,0.011841227484989992,0.0,0.15942028985507245,8.0,0,0.0963855421686747,2,0,0,0,1,0,0,0,0,0
30,0.029352901934623084,1.0,0.5652173913043479,14.22,0,0.13253012048192772,10,0,0,1,1,0,0,0,0,0
24,0.012675116744496333,0.0,0.6231884057971014,10.99,0,0.33734939759036153,4,0,0,1,0,0,1,0,0,0
49,0.004136090727151434,5.0,0.3333333333333333,10.99,0,0.5060240963855422,16,0,0,0,0,0,1,0,0,0
27,0.012675116744496333,5.0,0.9999999999999999,10.99,0,0.5301204819277109,8,0,0,0,0,0,0,1,0,0
23,0.01134089392928619,7.0,0.3333333333333333,9.99,0,0.20481927710843376,3,0,0,1,0,0,0,0,1,0
24,0.005336891260840561,2.0,0.3333333333333333,9.91,1,0.3975903614457832,3,0,0,1,0,0,0,1,0,0
28,0.0063375583722481655,5.0,0.15942028985507245,5.42,0,0.16867469879518077,9,0,0,0,0,1,0,0,0,0
21,0.0018345563709139426,6.0,0.1246376811594203,8.49,1,0.3855421686746988,3,0,0,1,0,0,0,0,1,0
25,0.00933955970647098,3.0,0.07246376811594203,13.47,1,0.06024096385542169,3,0,0,1,0,0,1,0,0,1
24,0.014342895263509008,8.0,0.3333333333333333,13.35,0,0.15662650602409642,3,0,1,0,0,0,1,0,0,0
32,0.006671781187458306,2.0,0.13043478260869565,18.25,1,0.13253012048192772,5,0,0,1,0,0,0,0,0,0
31,0.009839893262174784,4.0,0.13043478260869565,6.03,0,0.0963855421686747,5,0,1,0,0,0,1,0,0,0
31,0.041027351567711805,2.0,0.10144927536231883,14.22,0,0.024096385542168676,10,0,0,0,0,0,1,0,0,1
23,0.012341561040693796,5.0,0.052173913043478265,17.58,0,0.03614457831325301,2,0,0,1,1,0,0,0,0,1
36,0.01208539026017345,8.0,0.5652173913043479,13.22,0,0.31325301204819284,12,0,0,1,0,0,1,0,0,1
27,0.012675116744496333,3.0,0.10144927536231883,12.69,0,0.06024096385542169,8,0,0,1,0,0,0,0,0,0
36,0.014342895263509008,6.0,0.042028985507246375,12.42,0,0.024096385542168676,15,0,0,1,0,0,0,0,0,0
35,0.021014009339559707,6.0,0.11231884057971013,10.99,0,0.03614457831325301,8,0,0,1,0,0,1,0,0,0
24,0.004086057371581054,3.0,0.05797101449275363,11.36,0,0.10843373493975904,4,0,0,1,0,0,0,0,0,0
24,0.013675783855903935,0.0,0.5652173913043479,10.99,1,0.2771084337349398,3,0,0,0,0,0,0,1,0,0
26,0.010173448965977317,5.0,0.42028985507246375,7.66,0,0.2771084337349398,4,0,0,1,0,1,0,0,0,0
37,0.002669112741827885,0.0,0.13043478260869565,10.99,0,0.30120481927710846,12,0,0,1,0,0,0,0,0,0
29,0.010673782521681122,1.0,0.2753623188405797,10.65,0,0.18072289156626506,5,0,0,1,1,0,0,0,0,0
25,0.012675116744496333,5.0,0.23188405797101447,7.51,0,0.13253012048192772,2,0,0,0,0,0,0,0,0,0
30,0.011007338225483655,3.0,0.19420289855072462,10.99,0,0.12048192771084339,10,0,0,1,0,0,0,0,0,1
29,0.009546364242828554,4.0,0.18840579710144925,10.99,0,0.13253012048192772,7,0,0,0,0,0,0,0,1,1
32,0.01350900600400267,7.0,0.15942028985507245,11.71,0,0.08433734939759038,5,0,0,1,0,0,0,0,0,0
29,0.005671114076050701,2.0,0.028985507246376812,12.53,1,0.04819277108433735,8,0,0,1,1,0,0,0,0,0
30,0.019346230820547032,6.0,0.3913043478260869,7.88,0,0.14457831325301204,6,0,0,0,1,0,0,0,0,0
24,0.009506337558372248,7.0,0.07246376811594203,15.62,0,0.06024096385542169,3,0,0,0,0,0,0,1,0,0
29,0.010340226817878585,10.0,0.18840579710144925,9.91,0,0.13253012048192772,6,0,0,0,0,0,0,0,0,0
25,0.004669779853235491,7.0,0.07971014492753624,10.74,1,0.12048192771084339,2,0,0,0,0,0,0,1,0,0
21,0.001734489659773182,4.0,0.14492753623188404,11.48,1,0.45783132530120485,3,0,0,1,0,0,1,0,0,0
28,0.008304869913275517,12.0,0.18840579710144925,9.91,0,0.15662650602409642,8,0,0,0,0,1,0,0,0,0
21,0.007671781187458306,4.0,0.2753623188405797,11.71,0,0.24096385542168677,3,0,0,1,0,0,0,0,0,0
30,0.00933955970647098,5.0,0.18840579710144925,7.49,0,0.14457831325301204,8,0,0,0,0,1,0,0,0,0
22,0.006722314876584389,6.0,0.2753623188405797,11.36,1,0.2771084337349398,2,0,0,1,0,1,0,0,0,0
24,0.01134089392928619,5.0,0.21739130434782605,10.0,0,0.13253012048192772,3,0,0,1,0,1,0,0,0,0
41,0.011841227484989992,15.0,0.10144927536231883,16.29,0,0.06024096385542169,12,0,0,1,0,0,0,1,0,1
30,0.009506337558372248,4.0,0.11594202898550725,6.54,0,0.08433734939759038,6,0,0,0,0,0,0,1,0,0
29,0.004336224149432955,2.0,0.0318840579710145,10.25,0,0.06024096385542169,9,0,0,0,0,0,0,0,0,0
24,0.005170780520346898,8.0,0.21739130434782605,14.96,0,0.2771084337349398,4,0,1,0,0,0,0,0,0,0
23,0.01350900600400267,2.0,0.4492753623188405,14.27,0,0.22891566265060243,2,0,0,1,0,0,0,1,0,0
27,0.026128919279519682,3.0,0.21739130434782605,11.36,0,0.06024096385542169,9,0,0,0,0,0,0,0,0,0
30,0.01502735156771181,15.0,0.40289855072463765,14.27,0,0.18072289156626506,7,0,1,0,0,0,0,0,1,1
23,0.011591060707138091,7.0,0.15942028985507245,14.96,0,0.0963855421686747,4,0,0,1,0,0,0,1,0,1
30,0.017478318879252837,2.0,0.42028985507246375,16.35,1,0.14457831325301204,8,0,0,0,0,0,1,0,0,0
21,0.005170113408939293,5.0,0.17391304347826086,13.43,0,0.22891566265060243,2,0,1,0,1,0,0,0,0,0
33,0.0063375583722481655,12.0,0.17101449275362318,7.88,0,0.18072289156626506,10,0,0,0,0,0,0,0,1,0
27,0.01634422948632422,6.0,0.2753623188405797,9.63,0,0.12048192771084339,9,0,0,0,0,0,0,0,1,0
22,0.007671781187458306,6.0,0.5072463768115942,13.79,1,0.43373493975903615,2,0,0,1,0,0,0,0,1,0
27,0.00933955970647098,0.0,0.15942028985507245,9.25,0,0.12048192771084339,9,0,0,1,0,0,0,0,0,0
24,0.015677118078719146,8.0,0.7101449275362319,11.83,0,0.31325301204819284,3,0,0,0,0,0,1,0,0,0
22,0.007838559039359573,0.0,0.4492753623188405,7.9,0,0.3734939759036145,3,0,1,0,0,0,0,0,1,0
30,0.005170113408939293,8.0,0.2753623188405797,10.65,0,0.3493975903614458,6,0,1,0,0,0,1,0,0,0
29,0.010673782521681122,11.0,0.10144927536231883,5.99,0,0.07228915662650602,5,0,0,0,1,0,0,0,0,0
23,0.01134089392928619,6.0,0.3333333333333333,13.61,1,0.20481927710843376,4,0,0,0,0,1,0,0,0,0
23,0.001534356237491661,3.0,0.1289855072463768,7.9,1,0.45783132530120485,4,0,1,0,0,0,0,0,0,0
30,0.007671781187458306,6.0,0.10144927536231883,14.27,0,0.0963855421686747,9,0,0,0,0,0,0,0,0,0
24,0.007671781187458306,0.0,0.31014492753623185,13.85,0,0.26506024096385544,3,0,0,1,0,0,0,0,1,1
23,0.005923949299533022,8.0,0.3043478260869565,5.42,0,0.33734939759036153,2,0,0,1,0,0,0,1,0,0
32,0.0047828552368245495,10.0,0.0746376811594203,15.23,0,0.10843373493975904,6,0,0,0,0,0,0,0,0,0
30,0.012508338892595065,14.0,0.20289855072463767,7.14,0,0.10843373493975904,8,0,0,0,0,0,0,1,0,0
29,0.006837891927951968,0.0,0.21739130434782605,12.18,0,0.21686746987951808,5,0,0,1,0,0,1,0,0,0
38,0.008505670446964642,5.0,0.43768115942028984,7.9,0,0.33734939759036153,15,0,1,0,0,1,0,0,0,0
33,0.00933955970647098,7.0,0.18840579710144925,7.14,0,0.14457831325301204,10,0,0,0,0,0,0,0,1,0
23,0.0063375583722481655,1.0,0.20289855072463767,10.33,0,0.21686746987951808,4,0,0,1,0,0,0,1,0,0
30,0.011007338225483655,6.0,0.5072463768115942,10.99,0,0.31325301204819284,7,0,0,0,0,1,0,0,0,0
36,0.009506337558372248,2.0,0.2753623188405797,10.25,0,0.1927710843373494,12,0,0,0,0,0,0,0,0,0
29,0.006004002668445631,8.0,0.21739130434782605,8.59,0,0.24096385542168677,10,0,0,0,1,0,0,0,0,0
24,0.00933955970647098,0.0,0.23188405797101447,10.59,0,0.16867469879518077,4,0,0,0,0,0,0,0,0,0
28,0.0013342228152101402,4.0,0.07246376811594203,9.62,1,0.30120481927710846,5,0,1,0,1,0,0,0,0,0
26,0.013508338892595062,4.0,0.08985507246376812,11.99,0,0.04819277108433735,2,0,0,1,1,0,0,0,0,0
26,0.00933955970647098,7.0,0.42028985507246375,6.03,0,0.30120481927710846,3,0,0,1,0,0,0,0,0,0
24,0.011674449633088727,8.0,0.9999999999999999,20.11,1,0.5662650602409639,3,0,1,0,0,0,0,0,0,0
23,0.007004669779853236,6.0,0.21739130434782605,11.48,0,0.20481927710843376,4,0,1,0,1,0,0,0,0,0
31,0.0026684456304202804,0.0,0.13043478260869565,13.8,0,0.30120481927710846,5,0,0,1,0,0,1,0,0,0
24,0.014342895263509008,2.0,0.20289855072463767,10.99,0,0.0963855421686747,3,0,0,0,1,0,0,0,0,0
21,0.005937291527685124,5.0,0.17101449275362318,6.91,1,0.1927710843373494,2,0,0,0,0,0,1,0,0,0
30,0.019346230820547032,3.0,0.15942028985507245,10.99,0,0.06024096385542169,7,0,0,0,0,0,0,1,0,0
26,0.006004002668445631,0.0,0.13043478260869565,13.11,0,0.15662650602409642,3,0,0,1,0,0,0,1,0,1
28,0.0064209472981988,2.0,0.2753623188405797,7.88,0,0.2891566265060241,6,0,0,1,0,0,0,0,0,0
22,0.0030020013342228155,6.0,0.19420289855072462,7.14,0,0.3975903614457832,2,0,0,0,0,0,0,1,0,0
22,0.004336224149432955,2.0,0.36231884057971014,13.11,1,0.5180722891566265,3,0,0,1,1,0,0,0,0,0
32,0.013742494996664443,2.0,0.42028985507246375,6.03,0,0.20481927710843376,7,0,0,1,0,0,0,0,1,0
31,0.008505670446964642,3.0,0.15942028985507245,10.38,0,0.13253012048192772,6,0,0,1,0,0,0,1,0,0
34,0.007280186791194129,6.0,0.05507246376811595,13.22,0,0.06024096385542169,5,0,0,1,0,0,0,0,1,1
23,0.00418945963975984,0.0,0.17101449275362318,8.94,0,0.26506024096385544,4,0,1,0,1,0,0,0,0,0
24,0.007171447631754503,8.0,0.15942028985507245,10.99,0,0.15662650602409642,4,0,0,1,0,0,0,0,0,0
32,0.037691794529686455,16.0,0.9999999999999999,10.99,0,0.18072289156626506,9,0,0,1,0,1,0,0,0,0
23,0.004336224149432955,1.0,0.22898550724637678,10.99,1,0.33734939759036153,2,0,0,1,0,0,1,0,0,0
40,0.018679119412941963,3.0,0.3333333333333333,10.99,0,0.12048192771084339,16,0,0,0,0,0,0,0,1,0
21,0.0075050033355570376,5.0,0.15942028985507245,14.84,1,0.14457831325301204,4,0,0,1,0,0,0,0,0,1
25,0.009673115410273516,3.0,0.47826086956521735,5.99,0,0.32530120481927716,3,0,0,1,0,0,0,0,1,0
28,0.016010673782521682,2.0,0.10144927536231883,7.49,0,0.04819277108433735,8,0,0,0,1,0,0,0,0,0
23,0.0023348899266177454,4.0,0.11594202898550725,7.49,1,0.30120481927710846,4,0,0,1,0,0,0,0,1,0
25,0.007738492328218812,4.0,0.15942028985507245,7.14,0,0.14457831325301204,4,0,0,0,0,1,0,0,0,0
28,0.013092061374249502,4.0,0.3043478260869565,16.35,0,0.15662650602409642,8,0,0,1,0,0,0,0,1,0
22,0.030186791194129422,4.0,0.7101449275362319,11.36,0,0.16867469879518077,2,0,0,1,0,0,1,0,0,0
22,0.005336891260840561,6.0,0.10144927536231883,10.99,0,0.13253012048192772,4,0,0,1,0,0,0,0,1,0
37,0.00933955970647098,1.0,0.2753623188405797,15.99,1,0.20481927710843376,14,0,0,1,0,0,0,0,1,1
41,0.008673115410273515,4.0,0.3565217391304348,11.48,0,0.2771084337349398,12,0,0,1,0,0,0,0,1,0
36,0.007413275517011341,2.0,0.2753623188405797,13.61,0,0.2530120481927711,15,0,0,1,0,0,0,0,0,0
25,0.016010673782521682,9.0,0.3913043478260869,10.25,0,0.16867469879518077,2,0,0,0,0,0,1,0,0,0
22,0.009726817878585724,7.0,0.2753623188405797,10.99,0,0.1927710843373494,2,0,0,1,1,0,0,0,0,0
25,0.0076050700466977995,9.0,0.3333333333333333,7.14,0,0.2891566265060241,4,0,0,1,1,0,0,0,0,0
